170.48,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
170.59,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
170.69,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
170.79,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
170.90,48|70|17087|7977|11573|6359|2248|5821|3508|951|0|0
171.00,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.10,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.20,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.31,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.41,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.52,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.62,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.72,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.82,57|69|6320|10100|1312|8875|3656|3026|2244|2632|0|0
171.92,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.03,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.13,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.24,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.34,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.45,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.55,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.65,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.76,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.86,66|70|665158|124928|51940|30062|26863|15932|8626|3996|0|0
172.96,54|61|15735|84797|24317|8243|11681|3593|5908|2733|0|0
173.06,54|61|15735|84797|24317|8243|11681|3593|5908|2733|0|0
173.17,54|61|15735|84797|24317|8243|11681|3593|5908|2733|0|0
173.27,54|61|15735|84797|24317|8243|11681|3593|5908|2733|0|0
173.37,54|61|15735|84797|24317|8243|11681|3593|5908|2733|0|0
176.56,44|35|211063|20209|2234|2110|682|2161|951|486|0|0
176.66,44|35|211063|20209|2234|2110|682|2161|951|486|0|0
176.76,44|35|211063|20209|2234|2110|682|2161|951|486|0|0
176.86,44|35|211063|20209|2234|2110|682|2161|951|486|0|0
176.96,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.06,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.17,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.27,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.38,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.48,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.58,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.68,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.78,51|41|24258|28757|6086|18585|9210|3853|2749|1591|0|0
177.88,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
177.99,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.09,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.19,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.29,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.39,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.49,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.60,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.70,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.81,50|41|110587|26088|4301|3614|1580|2428|1625|574|0|0
178.91,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.01,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.11,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.21,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.32,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.42,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
179.52,51|41|1321362|49244|20295|20281|21088|11163|10911|14897|0|0
